player_name,elo,hard_elo,clay_elo,grass_elo,rank,rank_points,age,ht,is_left,matches_played,win_last_5,win_last_25,win_last_50,win_last_100,elo_grad_20,elo_grad_35,elo_grad_50,elo_grad_100
Chun Hun Wong,1377.1536855235606,1400.0,1377.1536855235606,1377.1536855235606,978.0,11.0,29.4,170.0,0,1,0.0,0.0,0.0,0.0,-22.846314476439375,-22.846314476439375,-22.846314476439375,-22.846314476439375
Sho Shimabukuro,1419.049925001834,1425.4319721003098,1419.049925001834,1400.0,143.0,426.0,28.2,180.0,0,11,0.4,0.36363636363636365,0.36363636363636365,0.36363636363636365,19.049925001834026,19.049925001834026,19.049925001834026,19.049925001834026
Luca Vanni,1438.716711287478,1393.9959963886752,1525.5996345303445,1448.9214853815129,163.0,325.0,39.6,198.0,0,22,0.0,0.22727272727272727,0.22727272727272727,0.22727272727272727,-34.58218036271137,-10.204774094034974,-10.204774094034974,-10.204774094034974
Viktor Filipenko,1353.5698381787217,1353.5698381787217,1353.5698381787217,1353.5698381787217,773.0,20.0,33.5,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-46.43016182127826,-46.43016182127826,-46.43016182127826,-46.43016182127826
Elmer Moller,1440.2969669415315,1412.7373734884336,1400.0,1440.2969669415315,247.0,231.0,22.1,183.0,0,5,0.6,0.6,0.6,0.6,40.29696694153154,40.29696694153154,40.29696694153154,40.29696694153154
Sergey Makashin,1405.0886410178243,1376.6304878046499,1400.0,1405.0886410178243,2000.0,0.0,45.5,185.67156964873536,0,2,0.5,0.5,0.5,0.5,5.0886410178243295,5.0886410178243295,5.0886410178243295,5.0886410178243295
Gilles Arnaud Bailly,1389.279549276197,1389.279549276197,1389.279549276197,1389.279549276197,869.0,21.0,20.0,180.0,0,1,0.0,0.0,0.0,0.0,-10.72045072380297,-10.72045072380297,-10.72045072380297,-10.72045072380297
Fabrice Santoro,1666.2123540437353,1979.626105848422,1767.634641685772,2073.4690436809824,67.0,645.0,52.1,178.0,0,743,0.2,0.4,0.46,0.49,-131.58477111591924,-125.88558205436198,-164.93009069043023,-184.1448124376227
Sergey Fomin,1396.1654083398982,1396.1654083398982,1396.1654083398982,1396.1654083398982,537.0,70.0,24.6,180.0,0,6,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,-3.8345916601017507,-3.8345916601017507,-3.8345916601017507,-3.8345916601017507
Thehan Sanjaya Wijemanne,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,21.1,185.67156964873536,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blazej Koniusz,1398.4407857923875,1400.0,1398.4407857923875,1398.4407857923875,524.0,49.0,36.9,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-1.5592142076125128,-1.5592142076125128,-1.5592142076125128,-1.5592142076125128
Julian Saborio,1356.7347373908747,1356.7347373908747,1356.7347373908747,1356.7347373908747,2000.0,0.0,28.3,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-43.26526260912533,-43.26526260912533,-43.26526260912533,-43.26526260912533
Philippe Grandjean,1349.5757896903629,1400.0,1400.0,1349.5757896903629,2000.0,0.0,41.0,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-50.42421030963715,-50.42421030963715,-50.42421030963715,-50.42421030963715
Igor Kornienko,1709.6568189517807,1709.6568189517807,1709.6568189517807,1709.6568189517807,693.0,18.0,53.3,185.67156964873536,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Arutiunian,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,20.9,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sultan Khalfan,1383.979939341409,1383.979939341409,1383.979939341409,1383.979939341409,1116.0,5.0,47.7,185.67156964873536,0,5,0.0,0.0,0.0,0.0,-16.020060658591092,-16.020060658591092,-16.020060658591092,-16.020060658591092
Leander Paes,1889.6269902960337,1800.0432495912899,1854.313496685083,1948.2810821806595,2000.0,0.0,51.8,178.0,0,89,0.6,0.76,0.6666666666666666,0.6666666666666666,9.255790688644538,19.254237284019382,35.31349361095067,35.31349361095067
Carlos Salamanca,1401.736434385201,1353.2728582851673,1443.3745951138133,1401.736434385201,310.0,139.0,42.4,196.0,1,7,0.6,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.736434385200937,1.736434385200937,1.736434385200937,1.736434385200937
Julian Reister,1512.4728231612164,1331.9757401027791,1572.6291353061329,1434.8757734571113,759.0,27.0,39.3,188.0,0,47,0.2,0.24,0.2978723404255319,0.2978723404255319,-105.5943922914937,-79.19958657673874,112.47282316121641,112.47282316121641
Pablo Carreno Busta,1797.9182703371278,1662.3763080612582,1692.5806149929508,1284.9858326946994,203.0,287.0,34.2,188.0,0,498,0.4,0.48,0.56,0.57,-89.55460803544747,-147.49288814469332,-61.19887166116246,-252.10701889516872
Illia Biloborodko,1377.8685461958112,1400.0,1400.0,1377.8685461958112,747.0,25.0,24.3,183.0,0,1,0.0,0.0,0.0,0.0,-22.131453804188823,-22.131453804188823,-22.131453804188823,-22.131453804188823
Sergei Bubka,1628.6926243700368,1563.1473588287465,1400.8632121946866,1425.1151653596637,174.0,296.0,38.5,188.0,0,29,0.2,0.44,0.4827586206896552,0.4827586206896552,61.00217086804287,228.6926243700368,228.6926243700368,228.6926243700368
Luis David Martinez,1377.664307772624,1409.4710948366742,1389.6392733801142,1377.664307772624,2000.0,0.0,35.8,178.0,0,16,0.4,0.4375,0.4375,0.4375,-22.335692227376057,-22.335692227376057,-22.335692227376057,-22.335692227376057
Jalil Khan,1351.4525832648942,1322.2282544155191,1393.4177490316024,1351.4525832648942,2000.0,0.0,43.4,185.67156964873536,0,5,0.2,0.2,0.2,0.2,-48.5474167351058,-48.5474167351058,-48.5474167351058,-48.5474167351058
Sid Ali Akkal,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,51.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akash Wagh,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,35.5,175.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Pablo Ficovich,1375.7482135396626,1375.7482135396626,1375.7482135396626,1375.7482135396626,230.0,277.0,28.0,191.0,0,1,0.0,0.0,0.0,0.0,-24.25178646033737,-24.25178646033737,-24.25178646033737,-24.25178646033737
Matt Simpson,1400.0,1400.0,1400.0,1400.0,1342.0,2.0,40.6,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Tejada,1368.5719958410998,1368.5719958410998,1368.5719958410998,1368.5719958410998,2000.0,0.0,54.3,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-31.428004158900194,-31.428004158900194,-31.428004158900194,-31.428004158900194
Rainer Eitzinger,1525.1309432826063,1438.2940318817184,1495.8123905855634,1525.1309432826063,263.0,140.0,41.8,178.0,0,9,0.4,0.4444444444444444,0.4444444444444444,0.4444444444444444,125.13094328260627,125.13094328260627,125.13094328260627,125.13094328260627
Ouassel Hared,1393.3224651224257,1393.3224651224257,1393.3224651224257,1393.3224651224257,2000.0,0.0,51.5,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-6.677534877574317,-6.677534877574317,-6.677534877574317,-6.677534877574317
Jasper Smit,1400.0,1400.0,1400.0,1400.0,711.0,24.0,44.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philip Riise Hansen,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,42.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasparas Zemaitelis,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,29.4,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Witt,1693.474053399187,1693.474053399187,1693.474053399187,1693.474053399187,498.0,41.0,49.2,185.67156964873536,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandros Jakupovic,1344.5135965658592,1557.6029516921283,1491.4724006566694,1344.5135965658592,503.0,69.0,43.2,186.27336318231923,0,28,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,-228.4089875547461,-228.4089875547461,-228.4089875547461,-228.4089875547461
Aqeel Khan,1472.4370379899428,1426.9366600514952,1368.6411423425795,1527.3229559798026,2000.0,0.0,45.6,186.27336318231923,0,70,0.6,0.64,0.46,0.4142857142857143,69.787635282662,103.58793174330867,64.53394325283534,72.43703798994284
Patrick Boza,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,46.9,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Damm,1894.8899982103658,1902.358999706411,1894.8899982103658,1894.8899982103658,204.0,296.0,21.4,203.0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rik De Voest,1504.391326684422,1655.473933190537,1575.3823215981886,1618.0767496728815,261.0,176.0,44.8,180.0,0,96,0.4,0.32,0.36,0.38372093023255816,-87.25265688708782,-139.68590507862996,-202.00900825502663,-157.05329641085063
Brydan Klein,1443.3535869697967,1446.2307088404707,1443.3535869697967,1408.388764703653,235.0,214.0,35.5,183.0,0,13,0.2,0.23076923076923078,0.23076923076923078,0.23076923076923078,43.35358696979665,43.35358696979665,43.35358696979665,43.35358696979665
Alexei Popyrin,1853.4120412037037,1746.2297109186752,1487.3593775813501,1346.3530481597822,24.0,1775.0,26.2,196.0,0,205,0.6,0.64,0.56,0.53,138.2043229609635,137.34342395155727,196.04150148132067,318.4477231072574
Bruno Agostinelli,1435.3724944391136,1400.0,1395.002599853249,1435.3724944391136,1171.0,7.0,38.3,185.67156964873536,0,2,0.5,0.5,0.5,0.5,35.37249443911355,35.37249443911355,35.37249443911355,35.37249443911355
Edris Fetisleam,1400.0,1400.0,1400.0,1400.0,1167.0,6.0,25.6,186.27336318231923,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catalin Gard,1400.0,1400.0,1400.0,1400.0,250.0,151.0,44.1,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Gaston,1637.8583601692467,1394.1294313950448,1552.313210073552,1422.9995521530025,81.0,712.0,25.1,173.0,1,95,0.8,0.48,0.38,0.42105263157894735,31.423355536921008,90.4614325600362,-20.238218386388326,237.85836016924668
Ryan Sweeting,1792.2604410183897,1663.9515495047497,1493.9538789961528,1390.0783105871872,156.0,347.0,37.5,196.0,0,91,0.4,0.36,0.44,0.38461538461538464,102.12022154084298,23.55761085130962,170.799700181022,392.26044101838966
Enzo Pigola,1383.9213830970518,1383.9213830970518,1386.7472104500503,1383.9213830970518,2000.0,0.0,38.9,185.67156964873536,0,2,0.0,0.0,0.0,0.0,-16.07861690294817,-16.07861690294817,-16.07861690294817,-16.07861690294817
Sulaiman Al Rawahi,1368.177743024169,1368.177743024169,1368.177743024169,1368.177743024169,2000.0,0.0,40.9,185.67156964873536,0,1,0.0,0.0,0.0,0.0,-31.822256975830896,-31.822256975830896,-31.822256975830896,-31.822256975830896
Christopher Diaz Figueroa,1433.1384481373352,1519.8839525671222,1335.2845479073728,1433.1384481373352,630.0,42.0,34.8,185.67156964873536,0,22,0.6,0.5,0.5,0.5,48.78390251146061,33.13844813733522,33.13844813733522,33.13844813733522
Cedric Pioline,1880.462171441264,2087.8157110072857,2162.302549798968,2089.250398440845,120.0,340.0,56.3,188.0,0,416,0.2,0.4,0.4,0.49,-53.11233934436518,-95.57985061592831,-131.95053072746737,-274.8868287571852
Lucas Andriamasilalao,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,27.6,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Al Mousa,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,35.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Maresca,1411.4183613016173,1424.534376396036,1400.0,1411.4183613016173,1539.0,3.0,30.4,185.67156964873536,0,4,0.5,0.5,0.5,0.5,11.418361301617324,11.418361301617324,11.418361301617324,11.418361301617324
Eduardo Schwank,1738.677140155278,1474.2814410944004,1730.3323395456848,1362.8384677618783,139.0,377.0,39.2,183.0,0,104,0.6,0.36,0.38,0.38,43.84701055757341,-98.75167931962187,28.724058499414923,280.16257826457536
Sebastian Ofner,1628.2861345496349,1487.9804346377662,1490.215059847299,1481.2509443018869,58.0,904.0,29.2,191.0,0,92,0.2,0.4,0.44,0.44565217391304346,-64.35167344523029,-149.6316949347572,-75.47565176814055,228.28613454963488
Nicolaas Scholtz,1465.3292388787897,1423.2364753479214,1400.0,1465.3292388787897,325.0,144.0,33.9,185.67156964873536,0,11,0.6,0.45454545454545453,0.45454545454545453,0.45454545454545453,65.32923887878974,65.32923887878974,65.32923887878974,65.32923887878974
Patrik Niklas Salminen,1400.3445665241181,1397.6905728920349,1400.0,1400.3445665241181,491.0,73.0,28.5,188.0,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34456652411813593,0.34456652411813593,0.34456652411813593,0.34456652411813593
Carlos Taborga,1400.0,1400.0,1400.0,1400.0,2000.0,0.0,33.8,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Van Assche,1517.3752709938638,1478.2549810568503,1499.5692419256677,1386.3862928636734,128.0,471.0,21.5,178.0,0,57,0.2,0.32,0.36,0.3508771929824561,-82.23027115919217,18.071676038953683,74.41100126799915,117.37527099386375
Henri Kontinen,1510.6776914373202,1386.3561539846,1422.3492734424974,1400.0,281.0,167.0,35.2,191.0,0,12,0.4,0.5,0.5,0.5,110.67769143732016,110.67769143732016,110.67769143732016,110.67769143732016
Stephane Huet,1763.4543408410711,1800.8254668166542,1851.3135772708918,1863.7868009159617,269.0,132.0,54.4,180.0,1,76,0.2,0.24,0.23076923076923078,0.23076923076923078,-32.64687798026648,-105.40454287214175,-105.40454287214175,-105.40454287214175
Hugo Armando,1758.6758729300363,1813.439535232073,1726.1263274488215,1758.6758729300363,205.0,192.0,46.8,183.0,0,92,0.6,0.36,0.30952380952380953,0.30952380952380953,46.76534328351795,-38.620191281547704,-12.398443069241239,-12.398443069241239
Ryan Russell,1529.2643358621062,1553.8300557605567,1400.0,1529.2643358621062,2000.0,0.0,41.7,185.67156964873536,1,11,0.8,0.7272727272727273,0.7272727272727273,0.7272727272727273,129.26433586210624,129.26433586210624,129.26433586210624,129.26433586210624
Juan Sebastian Langton,1275.006782538717,1347.811233578006,1371.613993567279,1275.006782538717,2000.0,0.0,41.7,185.67156964873536,0,12,0.2,0.25,0.25,0.25,-124.99321746128294,-124.99321746128294,-124.99321746128294,-124.99321746128294
Olivier Patience,1592.9304321899467,1644.857542443468,1753.3606141397568,1758.1491525689862,199.0,239.0,45.3,180.0,0,128,0.0,0.32,0.3,0.3333333333333333,-108.81557745948203,-157.51887353561597,-198.682800768775,-170.61610980750038
Andrea Collarini,1378.0943031358279,1378.0943031358279,1378.0943031358279,1378.0943031358279,264.0,213.0,33.4,183.0,1,1,0.0,0.0,0.0,0.0,-25.239908443996228,-25.239908443996228,-25.239908443996228,-25.239908443996228
Paul Jubb,1444.649310692732,1444.649310692732,1444.649310692732,1444.649310692732,201.0,301.0,25.6,180.0,0,8,0.6,0.375,0.375,0.375,44.64931069273189,44.64931069273189,44.64931069273189,44.64931069273189
Yasir Khan,1255.5600820640152,1309.8983173701956,1362.8451113031792,1255.5600820640152,2000.0,0.0,35.8,185.67156964873536,0,7,0.0,0.0,0.0,0.0,-144.4399179359848,-144.4399179359848,-144.4399179359848,-144.4399179359848
Ryan Peniston,1500.3111475178107,1423.4182484690082,1500.3111475178107,1526.8206355072443,268.0,207.0,29.6,180.0,1,12,0.2,0.5,0.5,0.5,76.89289904880252,76.89289904880252,76.89289904880252,76.89289904880252
Yunseong Chung,1389.7163174630334,1400.0,1389.7163174630334,1400.0,322.0,160.0,27.3,178.0,0,1,0.0,0.0,0.0,0.0,-10.28368253696658,-10.28368253696658,-10.28368253696658,-10.28368253696658
Mattia Bellucci,1522.742983142089,1553.2395514425052,1445.4469236165683,1445.4469236165683,101.0,574.0,24.3,175.0,1,14,0.4,0.42857142857142855,0.42857142857142855,0.42857142857142855,77.29605952552083,77.29605952552083,77.29605952552083,77.29605952552083
Matthew Forbes,1400.0,1400.0,1400.0,1400.0,1848.0,1.0,19.3,185.67156964873536,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
